person_id,age,age_group,individual_income,income_group,household_size,family_structure,vehicles,target_amenity,target_mode
4.632769273451765e+18,29,Young Adult,175765,Ultra High,2_person,married_couple,2,Entertainment/Zoos and Nature Parks,Car
7.681893622386979e+17,33,Adult,23878,Low,3_person,family_single,0,Leisure & Wellness/Gym,Public_transport
1.4305724197955457e+19,57,Senior,12965,Low,3_person,married_couple,1,Entertainment/Zoos and Nature Parks,Car
1.4754883154253316e+19,94,Elderly,12881,Low,2_person,family_single,1,Entertainment/Zoos and Nature Parks,Car
3.016747536695835e+18,40,Adult,51572,Moderate,4_person,nonfamily_single,0,Leisure & Wellness/Recreation Industries,Walking
2.0703071168245204e+18,48,Middle Age,101082,Very High,6_person,married_couple,2,Hotel/Hotel and Lodging,Car
3.905161322840117e+18,32,Adult,90913,Very High,2_person,married_couple,1,Entertainment/Zoos and Nature Parks,Public_transport
1.53606693094014e+19,54,Senior,3220,Low,2_person,married_couple,1,Leisure & Wellness/Gym,Public_transport
1.110511898727865e+19,68,Elderly,24135,Low,2_person,family_single,2,Leisure & Wellness/Gym,Car
6.046652577163612e+18,25,Young Adult,53784,Moderate,1_person,living_alone,0,Entertainment/Zoos and Nature Parks,Public_transport
7.233396969150035e+17,21,Young Adult,0,Debt,3_person,family_single,0,Hotel/Hotel and Lodging,Car
2.76035187374099e+18,77,Elderly,10124,Low,1_person,living_alone,0,Entertainment/Zoos and Nature Parks,Walking
9.772975676486777e+18,19,Young Adult,0,Debt,2_person,family_single,1,Hotel/Hotel and Lodging,Public_transport
1.2965658151021184e+18,67,Elderly,14950,Low,2_person,family_single,1,Leisure & Wellness/Gym,Car
1.306049138696769e+19,31,Adult,49378,Moderate,2_person,nonfamily_single,1,Cultural/Museum,Car
1.244963707232663e+19,37,Adult,75632,High,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Walking
8.780686580123302e+18,29,Young Adult,8643,Low,2_person,nonfamily_single,0,Entertainment/Zoos and Nature Parks,Public_transport
1.4219402232108102e+19,49,Middle Age,30304,Moderate,3_person,married_couple,0,Leisure & Wellness/Gym,Public_transport
5.57074396743162e+18,67,Elderly,109095,Very High,2_person,married_couple,0,Hotel/Hotel and Lodging,Walking
3.654217104371152e+18,63,Elderly,22627,Low,2_person,married_couple,1,Entertainment/Zoos and Nature Parks,Car
5.317509632293183e+18,27,Young Adult,68689,High,2_person,nonfamily_single,1,Leisure & Wellness/Gym,Walking
1.5388311894555253e+19,25,Young Adult,37132,Moderate,3_person,married_couple,2,Hotel/Hotel and Lodging,Public_transport
6.759501783669509e+18,39,Adult,95189,Very High,2_person,married_couple,1,Hotel/Hotel and Lodging,Car
6.624556087687473e+17,80,Elderly,759629,Ultra High,1_person,living_alone,1,Hotel/Hotel and Lodging,Car
7.048819955426278e+18,50,Middle Age,83196,High,5_person,married_couple,2,Leisure & Wellness/Recreation Industries,Car
1.733155725394244e+19,27,Young Adult,28092,Low,2_person,nonfamily_single,0,Cultural/Museum,Walking
4.131740288511292e+18,75,Elderly,10734,Low,6_person,married_couple,0,Entertainment/Zoos and Nature Parks,Walking
6.396435482992795e+18,57,Senior,0,Debt,2_person,family_single,0,Entertainment/Zoos and Nature Parks,Walking
4.34020158694515e+18,34,Adult,131318,Ultra High,1_person,living_alone,0,Entertainment/Zoos and Nature Parks,Walking
1.7628019348527262e+19,56,Senior,152917,Ultra High,1_person,living_alone,0,Leisure & Wellness/Gym,Walking
1.663781894275089e+19,36,Adult,23623,Low,4_person,married_couple,1,Entertainment/Zoos and Nature Parks,Car
2.6820658437267983e+18,54,Senior,110105,Very High,1_person,living_alone,1,Hotel/Hotel and Lodging,Car
1.2525644284340488e+19,60,Senior,15471,Low,4_person,married_couple,1,Entertainment/Spectator Sports,Walking
6.967453062642152e+18,62,Elderly,104044,Very High,2_person,married_couple,1,Leisure & Wellness/Gym,Walking
7.798470382026787e+18,69,Elderly,16970,Low,1_person,living_alone,1,Hotel/Hotel and Lodging,Public_transport
8.096504218205277e+18,61,Elderly,6327,Low,1_person,living_alone,1,Leisure & Wellness/Recreation Industries,Walking
8.281175599803525e+18,25,Young Adult,66669,High,3_person,nonfamily_single,1,Cultural/Museum,Walking
8.005362485691197e+17,60,Senior,14069,Low,1_person,living_alone,1,Leisure & Wellness/Gym,Walking
6.1241124714039e+18,36,Adult,162070,Ultra High,2_person,nonfamily_single,1,Hotel/Hotel and Lodging,Walking
6.400340678199166e+18,39,Adult,21468,Low,4_person,married_couple,2,Leisure & Wellness/Gym,Walking
7.55562344689363e+18,83,Elderly,2424,Low,2_person,married_couple,0,Leisure & Wellness/Gym,Walking
4.513825004778586e+18,21,Young Adult,3094,Low,1_person,living_alone,1,Entertainment/Spectator Sports,Walking
1.4486719500805044e+19,29,Young Adult,37438,Moderate,1_person,living_alone,1,Hotel/Hotel and Lodging,Public_transport
9.728976133815e+18,19,Young Adult,4343,Low,5_person,family_single,1,Entertainment/Zoos and Nature Parks,Public_transport
8.099733401845769e+18,47,Middle Age,59598,Moderate,2_person,family_single,0,Leisure & Wellness/Golf Courses,Public_transport
1.137037264973375e+19,29,Young Adult,309435,Ultra High,3_person,nonfamily_single,1,Leisure & Wellness/Gym,Public_transport
2.3586960775168902e+17,69,Elderly,17778,Low,3_person,married_couple,2,Leisure & Wellness/Recreation Industries,Public_transport
5.230247827116477e+18,34,Adult,113449,Very High,3_person,married_couple,1,Leisure & Wellness/Gym,Car
6.815215447113901e+18,59,Senior,64406,High,1_person,living_alone,1,Hotel/Hotel and Lodging,Walking
3.760262820162327e+18,66,Elderly,43114,Moderate,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Car
4.650422633464175e+18,52,Senior,46028,Moderate,6_person,married_couple,2,Hotel/Hotel and Lodging,Car
1.1811867286846384e+19,27,Young Adult,45348,Moderate,3_person,nonfamily_single,2,Leisure & Wellness/Recreation Industries,Walking
1.1465541921073164e+19,50,Middle Age,126552,Ultra High,3_person,married_couple,1,Hotel/Hotel and Lodging,Car
1.619601811961841e+19,66,Elderly,14647,Low,2_person,married_couple,2,Leisure & Wellness/Gym,Car
1.2782204164045271e+19,53,Senior,58003,Moderate,2_person,family_single,1,Entertainment/Zoos and Nature Parks,Car
5.244477345886985e+18,52,Senior,9697,Low,2_person,married_couple,1,Cultural/Museum,Car
8.196956655477871e+18,20,Young Adult,0,Debt,3_person,nonfamily_single,0,Cultural/Museum,Public_transport
1.289565240237268e+19,83,Elderly,14950,Low,1_person,living_alone,1,Leisure & Wellness/Gym,Car
1.4887347564685578e+17,29,Young Adult,63276,High,4_person,nonfamily_single,2,Entertainment/Zoos and Nature Parks,Car
8.75060977924894e+18,56,Senior,107344,Very High,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Walking
3.9997786519543793e+18,39,Adult,75740,High,5_person,married_couple,1,Entertainment/Zoos and Nature Parks,Car
8.476683955026375e+18,23,Young Adult,90913,Very High,3_person,nonfamily_single,0,Leisure & Wellness/Gym,Walking
1.5100976464478568e+19,30,Young Adult,70230,High,2_person,nonfamily_single,1,Hotel/Hotel and Lodging,Public_transport
1.7213591363363742e+19,49,Middle Age,19597,Low,3_person,married_couple,3_plus,Hotel/Hotel and Lodging,Car
5.862141437390445e+18,26,Young Adult,96610,Very High,2_person,nonfamily_single,0,Leisure & Wellness/Golf Courses,Public_transport
1.432472991130665e+19,80,Elderly,759629,Ultra High,1_person,living_alone,1,Leisure & Wellness/Gym,Car
1.3021510358301594e+19,43,Middle Age,107344,Very High,2_person,married_couple,1,Leisure & Wellness/Gym,Car
1.240118646525708e+18,40,Adult,128813,Ultra High,4_person,married_couple,3_plus,Entertainment/Zoos and Nature Parks,Public_transport
1.7260046558302284e+19,35,Adult,82831,High,3_person,married_couple,1,Leisure & Wellness/Gym,Walking
1.090965461044694e+19,36,Adult,121279,Ultra High,3_person,married_couple,2,Entertainment/Zoos and Nature Parks,Public_transport
1.7301187628217666e+19,74,Elderly,6440,Low,2_person,married_couple,2,Entertainment/Zoos and Nature Parks,Car
1.0984387039116142e+18,25,Young Adult,22542,Low,3_person,nonfamily_single,0,Hotel/Hotel and Lodging,Walking
1.1616020648431862e+18,27,Young Adult,107344,Very High,2_person,married_couple,2,Hotel/Hotel and Lodging,Public_transport
1.0883952909208326e+19,52,Senior,0,Debt,3_person,married_couple,2,Entertainment/Zoos and Nature Parks,Public_transport
1.1584695896306885e+19,65,Elderly,287684,Ultra High,2_person,married_couple,1,Cultural/Art Gallery,Walking
1.2823835501027932e+19,24,Young Adult,53672,Moderate,3_person,nonfamily_single,0,Hotel/Hotel and Lodging,Public_transport
4.4950551590471096e+18,27,Young Adult,91839,Very High,3_person,nonfamily_single,3_plus,Hotel/Hotel and Lodging,Car
1.828510833328263e+19,77,Elderly,13924,Low,2_person,married_couple,1,Leisure & Wellness/Recreation Industries,Car
5.575915127619875e+18,78,Elderly,12655,Low,1_person,living_alone,0,Entertainment/Zoos and Nature Parks,Public_transport
3.5797726887603205e+18,67,Elderly,56184,Moderate,1_person,living_alone,0,Entertainment/Spectator Sports,Car
3.469915260848645e+18,27,Young Adult,232301,Ultra High,2_person,married_couple,1,Leisure & Wellness/Gym,Public_transport
1.2705429559387085e+19,25,Young Adult,0,Debt,4_person,nonfamily_single,0,Leisure & Wellness/Gym,Public_transport
4.677296178501888e+18,21,Young Adult,10727,Low,5_person,nonfamily_single,0,Leisure & Wellness/Gym,Public_transport
1.7572609502038862e+19,23,Young Adult,33431,Moderate,3_person,nonfamily_single,0,Entertainment/Zoos and Nature Parks,Public_transport
3.095499624780849e+18,29,Young Adult,61167,High,2_person,nonfamily_single,2,Hotel/Hotel and Lodging,Car
1.506066186516599e+18,84,Elderly,15471,Low,6_person,nonfamily_single,0,Leisure & Wellness/Gym,Public_transport
1.6513988672088095e+18,60,Senior,39395,Moderate,7_plus_person,married_couple,1,Leisure & Wellness/Gym,Car
7.76139674114301e+18,28,Young Adult,103145,Very High,1_person,living_alone,1,Leisure & Wellness/Gym,Walking
1.424273862068746e+18,22,Young Adult,25499,Low,2_person,married_couple,1,Leisure & Wellness/Gym,Public_transport
1.9433703507667725e+18,29,Young Adult,119601,Very High,1_person,living_alone,0,Hotel/Hotel and Lodging,Public_transport
1.0041786904451926e+19,33,Adult,0,Debt,4_person,family_single,1,Leisure & Wellness/Gym,Car
4.502607841077346e+18,26,Young Adult,59824,Moderate,3_person,nonfamily_single,0,Entertainment/Zoos and Nature Parks,Walking
1.1007758103441076e+19,68,Elderly,10520,Low,2_person,family_single,0,Leisure & Wellness/Gym,Public_transport
1.700917486857342e+19,57,Senior,8889,Low,7_plus_person,nonfamily_single,0,Entertainment/Zoos and Nature Parks,Public_transport
5.222524618083257e+18,33,Adult,0,Debt,4_person,married_couple,2,Entertainment/Media,Public_transport
4.45151194091338e+18,27,Young Adult,72994,High,3_person,nonfamily_single,2,Cultural/Museum,Car
9.91659955792615e+17,41,Middle Age,193274,Ultra High,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Walking
1.2020549311094098e+19,33,Adult,10314,Low,2_person,nonfamily_single,1,Hotel/Hotel and Lodging,Car
1.1899046550773314e+19,66,Elderly,9491,Low,1_person,living_alone,0,Entertainment/Zoos and Nature Parks,Public_transport
6.014626039791377e+18,24,Young Adult,75632,High,1_person,living_alone,0,Entertainment/Zoos and Nature Parks,Public_transport
6.146310845423227e+18,32,Adult,54839,Moderate,2_person,married_couple,1,Leisure & Wellness/Gym,Public_transport
1.766636328633722e+19,27,Young Adult,26836,Low,4_person,nonfamily_single,3_plus,Entertainment/Zoos and Nature Parks,Public_transport
8.460800876496936e+18,54,Senior,0,Debt,7_plus_person,family_single,2,Hotel/Hotel and Lodging,Car
3.7286701859728906e+18,32,Adult,118851,Very High,3_person,married_couple,1,Leisure & Wellness/Gym,Car
6.435555058678944e+18,56,Senior,21609,Low,2_person,married_couple,1,Leisure & Wellness/Gym,Car
2.3964653673444905e+18,68,Elderly,61165,High,2_person,married_couple,1,Entertainment/Zoos and Nature Parks,Car
2.6685774676132506e+18,59,Senior,103034,Very High,3_person,family_single,1,Cultural/Library,Car
1.0804646434917638e+16,27,Young Adult,108047,Very High,3_person,family_single,2,Cultural/Museum,Car
7.342314749139186e+18,76,Elderly,11655,Low,1_person,living_alone,1,Leisure & Wellness/Gym,Car
3.0664193438486784e+18,27,Young Adult,4949,Low,1_person,living_alone,0,Hotel/Hotel and Lodging,Public_transport
1.427076091770754e+19,83,Elderly,65760,High,2_person,married_couple,1,Cultural/Art Gallery,Car
7.682020380254172e+17,84,Elderly,63740,High,1_person,living_alone,1,Leisure & Wellness/Gym,Car
7.390110250542367e+18,72,Elderly,18785,Low,4_person,nonfamily_single,0,Hotel/Hotel and Lodging,Public_transport
8.003380957767111e+18,27,Young Adult,0,Debt,3_person,nonfamily_single,0,Hotel/Hotel and Lodging,Public_transport
1.0411541272540078e+19,23,Young Adult,7426,Low,3_person,nonfamily_single,0,Leisure & Wellness/Recreation Industries,Walking
4.217011536296463e+18,29,Young Adult,57578,Moderate,2_person,nonfamily_single,1,Leisure & Wellness/Gym,Public_transport
8.446371214470699e+18,30,Young Adult,106065,Very High,2_person,married_couple,1,Leisure & Wellness/Gym,Walking
1.7220814652150602e+19,43,Middle Age,0,Debt,1_person,living_alone,0,Entertainment/Amusement Park,Public_transport
1.8031638261660223e+19,30,Young Adult,34350,Moderate,6_person,nonfamily_single,0,Cultural/Art Gallery,Public_transport
5.442084159222887e+18,58,Senior,162,Low,2_person,married_couple,2,Leisure & Wellness/Recreation Industries,Car
5.03626408811575e+18,63,Elderly,27443,Low,2_person,family_single,2,Leisure & Wellness/Gym,Car
8.81570679049217e+18,25,Young Adult,60608,High,2_person,family_single,0,Hotel/Hotel and Lodging,Public_transport
5.11402372225015e+18,83,Elderly,6158,Low,2_person,married_couple,1,Cultural/Museum,Car
3.4614266288493527e+18,27,Young Adult,15152,Low,4_person,nonfamily_single,0,Cultural/Art Gallery,Public_transport
9.920830294225052e+18,79,Elderly,18982,Low,2_person,married_couple,1,Hotel/Hotel and Lodging,Car
1.359327346623593e+19,24,Young Adult,55557,Moderate,4_person,nonfamily_single,0,Hotel/Hotel and Lodging,Public_transport
2.566977494721538e+18,29,Young Adult,57578,Moderate,2_person,nonfamily_single,1,Leisure & Wellness/Gym,Public_transport
7.145067169594953e+18,75,Elderly,70710,High,1_person,living_alone,1,Leisure & Wellness/Recreation Industries,Car
1.635066501797681e+18,27,Young Adult,7323,Low,2_person,family_single,0,Cultural/Museum,Walking
8.60578375463587e+18,39,Adult,80811,High,4_person,married_couple,1,Leisure & Wellness/Gym,Public_transport
1.6568101863570188e+19,70,Elderly,49509,Moderate,1_person,living_alone,1,Leisure & Wellness/Gym,Public_transport
1.1082254328231174e+19,34,Adult,232301,Ultra High,2_person,married_couple,3_plus,Cultural/Museum,Car
1.4419810492548882e+19,30,Young Adult,0,Debt,6_person,married_couple,2,Hotel/Hotel and Lodging,Public_transport
1.438848740131273e+19,26,Young Adult,38385,Moderate,2_person,nonfamily_single,0,Cultural/Museum,Walking
1.6694892864559344e+19,62,Elderly,105723,Very High,3_person,married_couple,3_plus,Leisure & Wellness/Recreation Industries,Car
1.7732118850577598e+19,52,Senior,32203,Moderate,1_person,living_alone,0,Entertainment/Zoos and Nature Parks,Public_transport
1.3280554761685692e+19,26,Young Adult,61586,High,6_person,nonfamily_single,2,Cultural/Museum,Car
3.68317350520337e+18,36,Adult,27849,Low,3_person,married_couple,2,Leisure & Wellness/Gym,Walking
3.16004865815897e+18,28,Young Adult,0,Debt,3_person,family_single,1,Entertainment/Zoos and Nature Parks,Car
3.50613452362733e+18,20,Young Adult,2062,Low,4_person,family_single,1,Hotel/Hotel and Lodging,Public_transport
6.869864165806012e+17,44,Middle Age,103145,Very High,3_person,married_couple,1,Leisure & Wellness/Gym,Car
1.0912416230733169e+19,31,Adult,52730,Moderate,4_person,married_couple,1,Leisure & Wellness/Gym,Car
1.033060110923435e+19,60,Senior,39395,Moderate,7_plus_person,married_couple,1,Hotel/Hotel and Lodging,Car
1.1106933011830335e+19,34,Adult,159602,Ultra High,2_person,married_couple,1,Cultural/Art Gallery,Walking
9.475830470737754e+18,56,Senior,9661,Low,5_person,married_couple,1,Leisure & Wellness/Recreation Industries,Public_transport
1.2865538928748997e+19,50,Middle Age,600070,Ultra High,4_person,married_couple,2,Hotel/Hotel and Lodging,Car
5.335294380685849e+18,28,Young Adult,37570,Moderate,4_person,nonfamily_single,3_plus,Hotel/Hotel and Lodging,Car
1.7189534938024462e+19,58,Senior,16101,Low,2_person,married_couple,1,Cultural/Art Gallery,Walking
6.88953903014685e+18,73,Elderly,26836,Low,2_person,married_couple,1,Hotel/Hotel and Lodging,Public_transport
8.478992900291671e+18,29,Young Adult,80508,High,2_person,nonfamily_single,1,Entertainment/Zoos and Nature Parks,Car
7.068738629760294e+18,40,Adult,142371,Ultra High,6_person,married_couple,3_plus,Leisure & Wellness/Gym,Public_transport
1.1405734120901208e+19,81,Elderly,9596,Low,2_person,married_couple,0,Hotel/Hotel and Lodging,Car
7.808057489351806e+18,61,Elderly,32203,Moderate,2_person,married_couple,2,Hotel/Hotel and Lodging,Car
1.056698190151407e+19,63,Elderly,19664,Low,2_person,family_single,0,Entertainment/Zoos and Nature Parks,Walking
1.473834816933322e+19,49,Middle Age,46105,Moderate,1_person,living_alone,1,Cultural/Art Gallery,Car
7.800051466658821e+18,67,Elderly,9901,Low,1_person,living_alone,0,Entertainment/Zoos and Nature Parks,Public_transport
3.6230224582459807e+18,46,Middle Age,151521,Ultra High,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Public_transport
1.410100981427571e+19,28,Young Adult,36365,Moderate,2_person,nonfamily_single,1,Leisure & Wellness/Gym,Public_transport
1.5699733477192718e+19,27,Young Adult,0,Debt,4_person,nonfamily_single,3_plus,Hotel/Hotel and Lodging,Car
4.056479872663805e+18,40,Adult,141420,Ultra High,2_person,nonfamily_single,1,Hotel/Hotel and Lodging,Walking
7.34949660245333e+18,32,Adult,56729,Moderate,1_person,living_alone,1,Leisure & Wellness/Recreation Industries,Public_transport
6.50038284514799e+18,42,Middle Age,10804,Low,6_person,family_single,1,Leisure & Wellness/Gym,Walking
1.1449247953348033e+19,49,Middle Age,180512,Ultra High,2_person,nonfamily_single,0,Entertainment/Amusement Park,Car
